assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
121528680,152256,Harrisia gracilis,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121528680,152256,Harrisia gracilis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121531579,152329,Escobaria alversonii,6.2,"War, civil unrest & military exercises",1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),,,Ongoing,
121531579,152329,Escobaria alversonii,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),,,Ongoing,
121531579,152329,Escobaria alversonii,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),,,Ongoing,
121532824,152350,Escobaria minima,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),Negligible declines,,Ongoing,
121534460,152423,Mammillaria thornberi,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121534460,152423,Mammillaria thornberi,2.1.2,Small-holder farming,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121536725,152479,Mammillaria prolifera,5.3.1,Intentional use: (subsistence/small scale) [harvest],"","",,,,,"Slow, Significant Declines",,Ongoing,
121539513,152556,Ferocactus cylindraceus,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),,,Ongoing,
121543560,152639,Escobaria sneedii,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121543560,152639,Escobaria sneedii,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121543560,152639,Escobaria sneedii,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121543560,152639,Escobaria sneedii,2.3.2,"Small-holder grazing, ranching or farming",1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121543756,152645,Escobaria robbinsorum,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Unknown,
121548701,152786,Mammillaria heyderi,2.1.2,Small-holder farming,1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121548701,152786,Mammillaria heyderi,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121552237,152900,Ferocactus hamatacanthus,2.3.2,"Small-holder grazing, ranching or farming",1.1|2.1,Ecosystem conversion|Species mortality,,,,,"Slow, Significant Declines",,Ongoing,
121552237,152900,Ferocactus hamatacanthus,4.1,Roads & railroads,1.1|2.1,Ecosystem conversion|Species mortality,,,,,"Slow, Significant Declines",,Ongoing,
121558980,46508,Pereskia aculeata,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
121558980,46508,Pereskia aculeata,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121558980,46508,Pereskia aculeata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121558980,46508,Pereskia aculeata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121565302,151747,Opuntia polyacantha,8.1.2,Named species,2.1,Species mortality,,Cactoblastis cactorum,,,,,Future,
121565810,151764,Pachycereus schottii,1.1,Housing & urban areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121565810,151764,Pachycereus schottii,2.3.3,"Agro-industry grazing, ranching or farming",1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121569995,151842,Stenocereus thurberi,2.3.3,"Agro-industry grazing, ranching or farming",1.1,Ecosystem conversion,,,,,,,Ongoing,
121569995,151842,Stenocereus thurberi,2.3.2,"Small-holder grazing, ranching or farming",1.1,Ecosystem conversion,,,,,,,Ongoing,
121569995,151842,Stenocereus thurberi,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),,,Ongoing,
121569995,151842,Stenocereus thurberi,2.4.2,Industrial aquaculture,1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121570185,151845,Sclerocactus glaucus,3.1,Oil & gas drilling,1.2,Ecosystem degradation,,,,,,,Ongoing,
121570185,151845,Sclerocactus glaucus,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,,,,Ongoing,
121572585,151915,Pediocactus peeblesianus,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121572585,151915,Pediocactus peeblesianus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121574408,151972,Opuntia pottsii,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121575769,152020,Pilosocereus polygonus,8.1.1,Unspecified species,"","",,,,Unknown,Unknown,,Ongoing,
121575769,152020,Pilosocereus polygonus,5.2.1,Intentional use (species is the target),"","",,,,Unknown,Unknown,,Ongoing,
121575769,152020,Pilosocereus polygonus,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,,,,Ongoing,
121577101,152052,Sclerocactus mariposensis,5.2.1,Intentional use (species is the target),"","",,,,,,,Ongoing,
121578914,152090,Sclerocactus whipplei,2.3.1,Nomadic grazing,"","",,,,,,,Ongoing,
121578914,152090,Sclerocactus whipplei,3.1,Oil & gas drilling,"","",,,,,,,Ongoing,
121578914,152090,Sclerocactus whipplei,2.3.2,"Small-holder grazing, ranching or farming","","",,,,,,,Ongoing,
121579218,152099,Sclerocactus pubispinus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121579218,152099,Sclerocactus pubispinus,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121581671,152166,Peniocereus greggii,4.1,Roads & railroads,"","",,,,,,,Ongoing,
121581671,152166,Peniocereus greggii,4.2,Utility & service lines,"","",,,,,,,Ongoing,
121581671,152166,Peniocereus greggii,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,Minority (<50%),No decline,,Ongoing,
121582858,152203,Opuntia littoralis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121582858,152203,Opuntia littoralis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121586749,152298,Sclerocactus parviflorus,3.1,Oil & gas drilling,1.2,Ecosystem degradation,,,,,,,Ongoing,
121586749,152298,Sclerocactus parviflorus,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121586749,152298,Sclerocactus parviflorus,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121586749,152298,Sclerocactus parviflorus,1.3,Tourism & recreation areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121586749,152298,Sclerocactus parviflorus,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121586749,152298,Sclerocactus parviflorus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121587572,152316,Opuntia basilaris,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121587572,152316,Opuntia basilaris,6.1,Recreational activities,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),,,Ongoing,
121589234,152354,Opuntia rufida,8.1.2,Named species,"","",,Cactoblastis cactorum,,,,,Unknown,
121590014,152366,Opuntia chlorotica,8.2.2,Named species,2.1,Species mortality,,Cactoblastis cactorum,,,,,Future,
121590189,152367,Sclerocactus papyracanthus,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121590513,152371,Opuntia macrorhiza,8.1.2,Named species,2.1,Species mortality,,Cactoblastis cactorum,,,,,Future,
121591012,152374,Opuntia humifusa,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121591012,152374,Opuntia humifusa,5.2.1,Intentional use (species is the target),2.2,Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121591665,152400,Sclerocactus spinosior,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121591665,152400,Sclerocactus spinosior,2.3.2,"Small-holder grazing, ranching or farming",1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121593961,152457,Peniocereus striatus,8.1.2,Named species,1.1|2.1,Ecosystem conversion|Species mortality,,Unspecified Cenchrus,,Minority (<50%),,,Ongoing,
121593961,152457,Peniocereus striatus,2.1.2,Small-holder farming,1.1|2.1,Ecosystem conversion|Species mortality,,,,Minority (<50%),,,"Past, Likely to Return",
121594584,152465,Pediocactus bradyi,4.1,Roads & railroads,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121594584,152465,Pediocactus bradyi,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
121594584,152465,Pediocactus bradyi,1.3,Tourism & recreation areas,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121594584,152465,Pediocactus bradyi,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121597996,152519,Sclerocactus mesae-verdae,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,,,,Ongoing,
121597996,152519,Sclerocactus mesae-verdae,11.2,Droughts,2.1,Species mortality,,,,,,,"Past, Likely to Return",
121597996,152519,Sclerocactus mesae-verdae,8.2.2,Named species,2.1,Species mortality,,Unspecified CERAMBYCIDAE,,,,,"Past, Likely to Return",
121597996,152519,Sclerocactus mesae-verdae,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121597996,152519,Sclerocactus mesae-verdae,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121597996,152519,Sclerocactus mesae-verdae,3.1,Oil & gas drilling,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121602438,152640,Sclerocactus wrightiae,3.2,Mining & quarrying,1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121602438,152640,Sclerocactus wrightiae,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,,,,Ongoing,
121602438,152640,Sclerocactus wrightiae,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121602438,152640,Sclerocactus wrightiae,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121604306,152679,Pediocactus sileri,2.3.1,Nomadic grazing,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121604306,152679,Pediocactus sileri,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121604306,152679,Pediocactus sileri,1.3,Tourism & recreation areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121604306,152679,Pediocactus sileri,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121606684,152717,Sclerocactus erectocentrus,2.3.2,"Small-holder grazing, ranching or farming","","",,,,,,,Ongoing,
121606684,152717,Sclerocactus erectocentrus,5.2.1,Intentional use (species is the target),"","",,,,Minority (<50%),,,Ongoing,
121607317,152736,Selenicereus grandiflorus,2.2.1,Small-holder plantations,1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121607317,152736,Selenicereus grandiflorus,2.3.2,"Small-holder grazing, ranching or farming",1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121609014,152758,Pediocactus simpsonii,3.2,Mining & quarrying,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),,,Ongoing,
121609318,152768,Opuntia oricola,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121609318,152768,Opuntia oricola,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Minority (<50%),,,Ongoing,
121611295,152815,Sclerocactus johnsonii,3.2,Mining & quarrying,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121611295,152815,Sclerocactus johnsonii,1.3,Tourism & recreation areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121611295,152815,Sclerocactus johnsonii,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121612761,152846,Opuntia macrocentra,8.1.2,Named species,2.1,Species mortality,,Cactoblastis cactorum,,,,,Ongoing,
121613191,152851,Opuntia phaeacantha,8.1.2,Named species,2.1,Species mortality,,Cactoblastis cactorum,,,,,Future,
121614485,152874,Opuntia robusta,8.1.2,Named species,"","",,Cactoblastis cactorum,,,,,Unknown,
121617944,152942,Opuntia pusilla,8.1.2,Named species,2.1|2.3.8,Species mortality|Other,,Cactoblastis cactorum,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
121619059,153107,Pediocactus winkleri,6.1,Recreational activities,1.2|2.1|2.2,Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),,,Ongoing,
121619059,153107,Pediocactus winkleri,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,,,,Ongoing,
121619198,153464,Pediocactus despainii,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121619198,153464,Pediocactus despainii,1.3,Tourism & recreation areas,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121619481,181377,Sclerocactus wetlandicus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121619481,181377,Sclerocactus wetlandicus,3.1,Oil & gas drilling,1.2,Ecosystem degradation,,,,,,,Ongoing,
121619481,181377,Sclerocactus wetlandicus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
121619633,181379,Sclerocactus sileri,2.3.2,"Small-holder grazing, ranching or farming",1.1|2.1,Ecosystem conversion|Species mortality,,,,,,,Ongoing,
121619633,181379,Sclerocactus sileri,5.2.1,Intentional use (species is the target),"","",,,,,,,Ongoing,
121619633,181379,Sclerocactus sileri,1.3,Tourism & recreation areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,,,,Ongoing,
121619633,181379,Sclerocactus sileri,7.1.1,Increase in fire frequency/intensity,1.2|2.1,Ecosystem degradation|Species mortality,,,,,,,Ongoing,
121620403,199641,Opuntia ammophila,1.3,Tourism & recreation areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121620403,199641,Opuntia ammophila,8.1.2,Named species,2.3.8,Other,,Cactoblastis cactorum,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
121620403,199641,Opuntia ammophila,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121620558,199642,Opuntia austrina,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121620558,199642,Opuntia austrina,8.1.2,Named species,2.3.8,Other,,Cactoblastis cactorum,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
121620558,199642,Opuntia austrina,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
121620718,199644,Opuntia lata,1.1,Housing & urban areas,1.1,Ecosystem conversion,,,,Minority (<50%),Negligible declines,,Ongoing,
121620718,199644,Opuntia lata,8.1.2,Named species,2.3.8,Other,,Cactoblastis cactorum,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
121620718,199644,Opuntia lata,2.1.3,Agro-industry farming,1.1,Ecosystem conversion,,,,Minority (<50%),Negligible declines,,Ongoing,
121620886,199645,Opuntia pollardii,8.1.2,Named species,2.3.8,Other,,Cactoblastis cactorum,,Minority (<50%),Negligible declines,,Ongoing,
121620886,199645,Opuntia pollardii,2.3.2,"Small-holder grazing, ranching or farming","","",,,,,,,Ongoing,
121620886,199645,Opuntia pollardii,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
121620886,199645,Opuntia pollardii,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
121745227,152903,Pediocactus knowltonii,11.2,Droughts,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),,,Ongoing,
121745227,152903,Pediocactus knowltonii,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,,,,,Ongoing,
121745227,152903,Pediocactus knowltonii,2.3.4,Scale Unknown/Unrecorded,"","",,,,,,,Ongoing,
121893624,177167,Commelina caroliniana,2.1.2,Small-holder farming,"","",,,,Minority (<50%),Negligible declines,,Future,
121893624,177167,Commelina caroliniana,7.2.9,Small dams,"","",,,,Minority (<50%),Negligible declines,,Future,
121893624,177167,Commelina caroliniana,1.3,Tourism & recreation areas,"","",,,,Minority (<50%),Negligible declines,,Future,
121893624,177167,Commelina caroliniana,3.2,Mining & quarrying,"","",,,,Minority (<50%),Negligible declines,,Future,
121902124,64311338,Epilobium ciliatum,7.3,Other ecosystem modifications,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
123000640,123000619,Ilex collina,7.2.3,Abstraction of surface water (agricultural use),1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Unknown,Unknown,,Ongoing,
123000640,123000619,Ilex collina,5.3.5,Motivation Unknown/Unrecorded,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
123000640,123000619,Ilex collina,11.1,Habitat shifting & alteration,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,Ongoing,
125923759,193546,Acer glabrum,11.1,Habitat shifting & alteration,1.1|2.1,Ecosystem conversion|Species mortality,,,,Unknown,Unknown,,Future,
125923759,193546,Acer glabrum,7.1.2,Supression in fire frequency/intensity,"","",,,,Unknown,Unknown,,Ongoing,
61960136,61960127,Populus tremuloides,8.2,Problematic native species/diseases,2.2,Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
61960136,61960127,Populus tremuloides,12.1,Other threat,2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
62019624,62019622,Carya illinoinensis,11.1,Habitat shifting & alteration,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Future,
62019624,62019622,Carya illinoinensis,8.2,Problematic native species/diseases,2.2,Species disturbance,,,,Minority (<50%),Negligible declines,,Ongoing,
62026718,62026716,Olneya tesota,7.1.1,Increase in fire frequency/intensity,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Majority (50-90%),Very Rapid Declines,,Future,
